Date,BillNo,Description,Qty,Rate,Gross Amnt,Discount,Net Amnt
11/5/2074,SI5495,Jeera dana 100gm,1,45,45,,45
11/5/2074,SI5495,Rahar ko nonpolish(1kg),1,230,230,,230
11/5/2074,SI5495,Punjabi masala papad 200gm,1,90,90,,90
11/5/2074,SI5495,Gyan Chakki aata 5 kg,1,250,250,,250
11/5/2074,SI5495,Kitchen floor towel small,1,30,30,,30
11/5/2074,SI5495,Tarai taichin 1kg,1,70,70,,70
11/5/2074,SI5495,Musuro Nepali 1kg,1,165,165,,165
11/5/2074,SI5496,Buff d. m welcome 500gm,1,750,750,,750
11/5/2074,SI5497,Pril Perfect 3pc 600gm,1,68,68,,68
11/5/2074,SI5497,Dettol orginal LIquid handwash 900ml,1,275,275,,275
11/5/2074,SI5498,Post corn 100gm,1,45,45,,45
11/5/2074,SI5499,Lactogen 4,1,480,480,,480
11/5/2074,SI5499,Cerelac multi grain 5 fruits 300 gm,1,384,384,,384
11/5/2074,SI5500,Sprite 1 ltr,2,100,200,,200
11/5/2074,SI5501,Naulo bread,1,40,40,,40
11/5/2074,SI5502,lays66g,2,40,80,,80
11/5/2074,SI5502,Ramro Royale Frity Bite 85 gm,1,45,45,,45
11/5/2074,SI5502,Real mango 200ml,2,25,50,,50
11/5/2074,SI5503,Aloo bhujia 400g,1,177,177,,177
11/5/2074,SI5503,Potato panipuri 500gm,1,135,135,,135
11/5/2074,SI5504,Bambino Hing 25gm,1,100,100,,100
11/5/2074,SI5505,Chocopie 6 packs,1,105,105,,105
11/5/2074,SI5505,Dazzy chocolate 100pc,1,200,200,,200
11/5/2074,SI5506,Love and love 1000 ml,1,275,275,,275
11/5/2074,SI5506,Oreo vanila 50gm,1,20,20,,20
11/5/2074,SI5506,Kulfi himalayan,1,15,15,,15
11/5/2074,SI5506,Parade tissue,1,15,15,,15
11/5/2074,SI5507,Wai wai quick,3,18,54,,54
11/5/2074,SI5508,Bournville rich cocoa 80gm,1,198,198,,198
11/5/2074,SI5509,Jumbo bread,1,70,70,,70
11/5/2074,SI5510,Cococola 600ml,1,65,65,,65
11/5/2074,SI5511,Cococola 2.25ltr,1,180,180,,180
11/5/2074,SI5512,Dabur paste 80gm,1,45,45,,45
11/5/2074,SI5512,Blue Cow 390gm,2,100,200,,200
11/5/2074,SI5512,Domex toilet expert 500 ml bye two get one,2,120,240,,240
11/5/2074,SI5512,Nice time 150gm,1,50,50,,50
11/5/2074,SI5512,Nutri choice digestive 150gm,1,50,50,,50
11/5/2074,SI5512,New super chek power orange fresh surf 1 kg,2,90,180,,180
11/5/2074,SI5512,Parachute oil 200ml,1,95,95,,95
11/5/2074,SI5513,Batika Bran Basmati Rice 20 kg,1,2000,2000,,2000
11/5/2074,SI5514,Khairo vatmas 1 kg,2,120,240,,240
11/5/2074,SI5514,Loli Pops evolution cho,1,15,15,,15
11/5/2074,SI5515,Mc dowells no 1 1 ltr,1,1250,1250,,1250
11/5/2074,SI5516,Pril perfect 100gm,6,16,96,,96
11/5/2074,SI5516,Lizol lavneder 21ltr,1,430,430,,430
11/5/2074,SI5516,Cerelac multi grain 5 fruits 300 gm,1,384,384,,384
11/5/2074,SI5516,Bag 10kg,1,10,10,,10
11/5/2074,SI5517,Pashupati Papad 250gm,1,75,75,,75
11/5/2074,SI5517,Chicken sauces 150g,1,155,155,,155
11/5/2074,SI5517,Fair n Handsome oil control 25 gm,1,95,95,,95
11/5/2074,SI5517,Nescafe Classic 25gm,1,120,120,,120
11/5/2074,SI5517,Kiwi 2in1 brush,1,108,108,,108
11/5/2074,SI5517,Potato chips 100gm,1,50,50,,50
11/5/2074,SI5517,Kalash peanut 400gm,1,120,120,,120
11/5/2074,SI5517,Nebico thin arrowroot 90gm,6,15,90,,90
11/5/2074,SI5517,Lakhamari ananta shakti 500 gm,1,155,155,,155
11/5/2074,SI5517,Goodnight xpress machine,1,110,110,,110
11/5/2074,SI5517,R. vodka 750ml,1,1150,1150,,1150
11/5/2074,SI5517,kinder joy for boys,2,70,140,,140
11/5/2074,SI5517,Cococola 600ml,1,65,65,,65
11/5/2074,SI5518,Sugar 1 kg,1,84,84,,84
11/5/2074,SI5519,Cabuli chana sano  1kg,1,215,215,,215
11/5/2074,SI5520,Butter scotch500ml,1,145,145,,145
11/5/2074,SI5520,Fish pickle,1,45,45,,45
11/5/2074,SI5520,Dairy Milk silk chocolate 150gm,1,320,320,,320
11/5/2074,SI5520,Gems 18.69gm tub,1,380,380,,380
11/5/2074,SI5521,Health cream cracker,1,240,240,,240
11/5/2074,SI5521,Lakhamari ananta shakti 500 gm,1,155,155,,155
11/5/2074,SI5522,Rahar ko nonpolish(1kg),1,230,230,,230
11/5/2074,SI5522,Goodnight xpress machine,1,105,105,,105
11/5/2074,SI5522,Loli Pops evolution cho,3,15,45,,45
11/5/2074,SI5523,Navarattan 1kg,1,390,390,,390
11/5/2074,SI5523,Jumbo bread,1,60,60,,60
11/5/2074,SI5524,Nariwal Pani Chocolate,1,195,195,,195
11/5/2074,SI5525,Somersby Apple Cider 250ml,3,100,300,,300
11/5/2074,SI5526,Joy Papaya sun cream SPF 25,1,225,225,,225
11/5/2074,SI5526,Dove Daily shine conditioner 350 ml,1,320,320,,320
11/5/2074,SI5526,Godre expert rich cream 20 gm,1,48,48,,48
11/5/2074,SI5527,Egg 15,2,195,390,,390
11/5/2074,SI5527,kitkat share bag 10units 128g,1,195,195,,195
11/5/2074,SI5527,Nebico digestive sugarfree 220gm,1,100,100,,100
11/5/2074,SI5527,Bailley Drinking water 1ltr,1,30,30,,30
11/5/2074,SI5527,Britania Marri gold 300gm,1,70,70,,70
11/5/2074,SI5528,Rahar ko nonpolish 500gm,1,115,115,,115
11/5/2074,SI5528,Nutrela soya mini chunks 200 gm,1,64,64,,64
11/5/2074,SI5529,Cococola 600ml,1,65,65,,65
11/5/2074,SI5530,Sugar free cracker 300g,1,95,95,,95
11/5/2074,SI5531,Chana thulo  500gm,1,88,88,,88
11/5/2074,SI5531,Cabuli chana sano 500 gm,1,108,108,,108
11/5/2074,SI5531,Domex toilet expert 500 ml bye two get one,1,120,120,,120
11/5/2074,SI5531,Lwang 50g,1,100,100,,100
11/5/2074,SI5532,Shreetara soup,1,55,55,,55
11/5/2074,SI5533,Dairy milk silk bubbly 120gm,1,340,340,,340
11/5/2074,SI5534,Tej patta 25g,1,20,20,,20
11/5/2074,SI5534,Khursani ko dhulo 100 gm,1,35,35,,35
11/5/2074,SI5534,Danta kanti tooth paste 100gm,1,63,63,,63
11/5/2074,SI5534,Sandalum insence sticks,1,120,120,,120
11/5/2074,SI5534,Garnier black naturals 3.0 brown black 90ml,1,255,255,,255
11/5/2074,SI5535,Britannia Sugar free Digestive 350gm,1,240,240,,240
11/5/2074,SI5536,Sugar 1 kg,3,84,252,,252
11/5/2074,SI5537,JAbsons Roasted Peanuts lemon and Chilli 140gm,1,90,90,,90
11/5/2074,SI5537,Chana Crackers 200gm,1,95,95,,95
11/5/2074,SI5537,Kismiss green 100gm,1,60,60,,60
11/5/2074,SI5538,Ayo Soap,4,40,160,,160
11/5/2074,SI5539,Exo Dish wash 500gm,1,80,80,,80
11/5/2074,SI5539,Ayo Soap,12,40,480,,480
11/5/2074,SI5540,Tuborg 650ml,4,270,1080,,1080
11/5/2074,SI5540,Fogg Marco spray 120ml,1,295,295,,295
11/5/2074,SI5540,vatika pro style 150ml,1,85,85,,85
11/5/2074,SI5541,Pawn big,5,30,150,,150
11/5/2074,SI5541,Orint 400 g,1,360,360,,360
11/5/2074,SI5541,Pustakari (Basuki ) 500gm,1,175,175,,175
11/5/2074,SI5541,Dairy milk roast alomd 38gm,1,90,90,,90
11/5/2074,SI5541,Bar one charge44g,2,40,80,,80
11/5/2074,SI5541,Chhurpi 100g,1,110,110,,110
11/5/2074,SI5541,Pustakari Basuki 200g,1,70,70,,70
11/5/2074,SI5542,5 Star 14g,2,10,20,,20
11/5/2074,SI5542,Bajaj almond 50ml,1,52,52,,52
11/5/2074,SI5542,Laxman rekha,1,30,30,,30
11/5/2074,SI5543,Kitkat chunky white 41.5gm,1,80,80,,80
11/5/2074,SI5543,Premier penguin 10sheets,1,145,145,,145
11/5/2074,SI5544,Maaza Mango juice 600ml,1,75,75,,75
11/5/2074,SI5544,Fogg extreme 120ml,1,340,340,,340
11/5/2074,SI5545,Ayo Soap,1,40,40,,40
11/5/2074,SI5545,Jeera dana 100gm,1,45,45,,45
11/5/2074,SI5545,Chana thulo  500gm,1,88,88,,88
11/5/2074,SI5545,Mix dal 1/2 kg (gosaikunda),1,78,78,,78
11/5/2074,SI5545,Hariyo kerau 1/2 kg,1,40,40,,40
11/5/2074,SI5545,Sunflow oil 1ltr,2,150,300,,300
11/5/2074,SI5545,Bag 10kg,1,10,10,,10
11/5/2074,SI5545,Tarai taichin 1kg,1,70,70,,70
11/5/2074,SI5545,Clinic Plus 175ml,1,135,135,,135
11/5/2074,SI5546,Nutro wafers 85g small,1,80,80,,80
11/5/2074,SI5546,Musuro nepali 500gm,1,83,83,,83
11/5/2074,SI5547,Colgate charcoal deep clean 140gm,1,178,178,,178
11/5/2074,SI5547,Garam masala 50g c,1,80,80,,80
11/5/2074,SI5548,TRESemme salon silk moisture 580ml,1,560,560,,560
11/5/2074,SI5548,Cherry su polish black 75ml,1,110,110,,110
11/5/2074,SI5549,],1,235,235,,235
11/5/2074,SI5549,Loli Pops evolution cho,1,15,15,,15
11/5/2074,SI5550,Dabur amla hair oil 450ml,1,300,300,,300
11/5/2074,SI5550,Bajaj almond 50ml,1,52,52,,52
11/5/2074,SI5550,Naulo bread,1,40,40,,40
11/5/2074,SI5551,Lizol dfc 500ml,1,65,65,,65
11/5/2074,SI5551,Bajaj almond 50ml,1,52,52,,52
11/5/2074,SI5551,Dabur amla hair oil 450ml,1,300,300,,300
11/5/2074,SI5551,White lemon clear 500 ml,1,50,50,,50
11/5/2074,SI5552,Rahar ko nonpolish 500gm,1,115,115,,115
11/5/2074,SI5552,Pearl sona 30kg,1,1500,1500,,1500
11/5/2074,SI5552,Musuro indian 1kg,1,140,140,,140
11/5/2074,SI5552,Pran litchi juice 170ml,2,20,40,,40
11/5/2074,SI5553,DDC dairy Ghee 1/2 ltr,2,375,750,,750
11/5/2074,SI5554,Somersby Apple Cider 250ml,2,100,200,,200
11/5/2074,SI5555,Kitkat 4 finger white 45gm,1,85,85,,85
11/5/2074,SI5555,Piccadeli creamz box 350g,1,320,320,,320
11/5/2074,SI5556,Ayo Soap,18,40,720,,720
11/5/2074,SI5556,Dabur amla hair oil 275ml,2,195,390,,390
11/5/2074,SI5556,Lifebuoy care 85gm,18,22,396,,396
11/5/2074,SI5557,Pran cranberry drink 1 ltr,1,165,165,,165
11/5/2074,SI5557,Tuborg Can beer 500ml,8,200,1600,,1600
11/5/2074,SI5557,Real Mango 500ml,1,98,98,,98
11/5/2074,SI5557,Pran Fruit Cocktail drink juice 250ml,3,50,150,,150
11/5/2074,SI5557,Real guava juice 1 ltr,2,210,420,,420
11/5/2074,SI5557,Real mixed 200ml,9,30,270,,270
11/5/2074,SI5557,Adity penut 1kg,1,265,265,,265
11/5/2074,SI5557,Mixed nuts 200gm,2,80,160,,160
11/5/2074,SI5557,Red bull cash full 250ml,2,75,150,,150
11/5/2074,SI5557,Kaju 200gm,2,340,680,,680
11/5/2074,SI5557,Red Bull energy drink250 ml,4,185,740,,740
11/5/2074,SI5557,Kalash peanut 400gm,1,120,120,,120
11/5/2074,SI5558,Dettol re energize hand wash 225ml,1,135,135,,135
11/5/2074,SI5558,Dettol hand wash original 215 ml,1,124,124,,124
11/5/2074,SI5558,Dettol sensitive 215 ml,1,123,123,,123
11/5/2074,SI5558,Nariwol pc,1,60,60,,60
11/5/2074,SI5559,Good knight advanced,5,36,180,,180
11/5/2074,SI5559,Harmony orange soap,1,23,23,,23
11/5/2074,SI5559,Tokala masala pkt 500gm,1,195,195,,195
11/5/2074,SI5560,Sugar 1 kg,2,84,168,,168
11/5/2074,SI5561,Horlicks 500gm jar,1,350,350,,350
11/5/2074,SI5561,Vita marri gold 278gm,1,85,85,,85
11/5/2074,SI5561,Britania Marri gold 300gm,1,70,70,,70
11/5/2074,SI5562,Pearl sona 30kg,1,1450,1450,,1450
11/5/2074,SI5563,Pawn big,4,30,120,,120
11/5/2074,SI5563,Sunflow oil 1ltr,1,1530,1530,,1530
11/5/2074,SI5564,Chana thulo 1 kg,1,175,175,,175
11/5/2074,SI5564,Sugar 1 kg,1,84,84,,84
11/5/2074,SI5565,Sai kripa Gold tea 200gm,2,78,156,,156
11/5/2074,SI5566,Kaju cookies,1,65,65,,65
11/5/2074,SI5567,polo,5,10,50,,50
11/5/2074,SI5567,Tuborg Can beer 500ml,1,200,200,,200
11/5/2074,SI5567,Amul Proccessed chhese 200gm,1,215,215,,215
11/5/2074,SI5567,Lays amercan style cream & onion 89gm,1,70,70,,70
11/5/2074,SI5567,Ramro Royale Fruit Cake 190gm,1,90,90,,90
11/5/2074,SI5567,Choco pie 12 pc,1,200,200,,200
11/5/2074,SI5567,Chana Crackers 200gm,1,95,95,,95
11/5/2074,SI5567,Cornflakes Mixture 200gm,1,120,120,,120
11/5/2074,SI5567,Dabur glucose-d 500gm,1,160,160,,160
11/5/2074,SI5567,Brown bread,1,80,80,,80
11/5/2074,SI5568,Musuro nepali 500gm,1,83,83,,83
11/5/2074,SI5568,Mash ko daal (NonPollish)500gm,1,130,130,,130
11/5/2074,SI5568,Mitho sattu,1,130,130,,130
11/5/2074,SI5568,Kwati 500g,1,65,65,,65
11/5/2074,SI5569,Kwiks Kiks 50gm,1,25,25,,25
11/5/2074,SI5569,kurekure masala,1,40,40,,40
11/5/2074,SI5569,Buff sauces 500g,1,310,310,,310
11/5/2074,SI5570,Amrit sunflower oil 1 lltr,1,135,135,,135
11/5/2074,SI5571,Souff 100 gm,1,45,45,,45
11/5/2074,SI5571,Mix dal 1 kg ( gosaikunda),1,155,155,,155
11/5/2074,SI5571,Chana thulo 1 kg,1,175,175,,175
11/5/2074,SI5572,Soan papadi pineapple ) colestrol 250gm,1,165,165,,165
11/5/2074,SI5572,Bag 5 kg,1,7,7,,7
11/5/2074,SI5573,Jumbo bread,1,70,70,,70
11/5/2074,SI5573,Crosson,1,75,75,,75
11/5/2074,SI5573,Real apple 200gm,1,25,25,,25
11/5/2074,SI5573,Sugar 1 kg,2,84,168,,168
11/5/2074,SI5573,Mung daal 1kg,1,180,180,,180
11/5/2074,SI5574,Druk tomato ketchup 200gr,1,60,60,,60
11/5/2074,SI5575,Sunflow oil 1/2ltr,1,75,75,,75
11/5/2074,SI5576,Cream cracker no sugar 280gm,1,260,260,,260
11/5/2074,SI5576,Classic lite cracker 97% 300gm,1,85,85,,85
11/5/2074,SI5576,DDS corn flakes (Sugar free ),1,100,100,,100
11/5/2074,SI5577,Fair n Handsome oil control 50gm,1,175,175,,175
11/5/2074,SI5577,Kaju 100g,1,170,170,,170
11/5/2074,SI5577,vatika pro style 150ml,1,85,85,,85
11/5/2074,SI5578,Amrit sunflower oil 1 lltr,1,135,135,,135
11/5/2074,SI5579,birth day banner,1,80,80,,80
11/5/2074,SI5579,Birth cap small 1 pc,1,30,30,,30
11/5/2074,SI5579,Magic relighting candles,1,25,25,,25
11/5/2074,SI5579,Plastic khanne kachoura,1,75,75,,75
11/5/2074,SI5579,5 Star 14g,10,10,100,,100
11/5/2074,SI5579,9 number candle,1,20,20,,20
11/5/2074,SI5579,Plastic kane kachaura 6 kune,1,95,95,,95
11/5/2074,SI5579,Plastic plate,1,205,205,,205
11/5/2074,SI5580,Dhaga misree 1kg,1,176,176,,176
11/5/2074,SI5580,Mango chunty 500 gm,1,195,195,,195
11/5/2074,SI5580,Vaseline original 60gm,1,90,90,,90
11/5/2074,SI5581,Exo Dish wash 85gm bar,6,10,60,,60
11/5/2074,SI5581,Sugar 1 kg,1,84,84,,84
11/5/2074,SI5581,Tar jali 50 grms,1,35,35,,35
11/5/2074,SI5582,Bailley Drinking water 1ltr,2,30,60,,60
11/5/2074,SI5582,Britannia suger free 200gr,1,140,140,,140
11/5/2074,SI5583,Bambino macroni 900gm,1,195,195,,195
11/5/2074,SI5583,Peanut butter 680g c,1,336,336,,336
11/5/2074,SI5583,Maggi hot n sweet 1kg,1,300,300,,300
11/5/2074,SI5583,Suji Toast 350g,1,115,115,,115
11/5/2074,SI5583,Herman mayonise 473ml,1,180,180,,180
11/5/2074,SI5584,Corn flakes 400 gm,5,95,475,,475
11/5/2074,SI5585,Parle rusk 200g,1,65,65,,65
11/5/2074,SI5585,Bag 10kg,1,10,10,,10
11/5/2074,SI5585,Ramro sugar free digestive cookies 240gm,1,148,148,,148
11/5/2074,SI5585,50-50 sweett salty 150gm,1,40,40,,40
11/5/2074,SI5586,Sugar 1 kg,59,84,4956,,4956
11/5/2074,SI5587,Pearl sona 30kg,1,1089,1089,,1089
11/5/2074,SI5588,Natural mixed fruit sugar free 1 ltr,1,220,220,,220
11/5/2074,SI5589,R.vodka 180ml,1,290,290,,290
11/5/2074,SI5589,Rasgulla 1kg,1,450,450,,450
11/5/2074,SI5590,],1,55,55,,55
11/5/2074,SI5590,Tiger krunch 75gm,3,20,60,,60
11/5/2074,SI5590,Fruttino orange,2,35,70,,70
11/5/2074,SI5590,Bag 10kg,1,10,10,,10
11/5/2074,SI5590,Druk Mixed fruit jam 500gr,1,130,130,,130
11/5/2074,SI5591,Munch nuts 32gm,2,40,80,,80
11/5/2074,SI5591,Kaju 100g,1,170,170,,170
11/5/2074,SI5591,buff dry meat welcome 100gm,1,150,150,,150
11/5/2074,SI5591,Nanglo puff,1,60,60,,60
,SI5591,Bag 10kg,1,10,10,,10
12/5/2074,SI5591,Soan papdi veg 250 mg,1,152,152,,152
12/5/2074,SI5591,Pesta 100gm,1,170,170,,170
12/5/2074,SI5592,sagun Chicken mince,1,115,115,,115
12/5/2074,SI5593,Jumbo bread,1,60,60,,60
12/5/2074,SI5594,Complan chocolate flavour 400 gm,1,390,390,,390
12/5/2074,SI5595,Rasgulla indian 500gm,1,245,245,,245
12/5/2074,SI5595,Twix 60gm,1,85,85,,85
12/5/2074,SI5596,Munch nuts 32gm,1,40,40,,40
12/5/2074,SI5596,5 star 35g crunchy,1,40,40,,40
12/5/2074,SI5596,Touch & fresh glade 12ml big size,1,145,145,,145
12/5/2074,SI5597,Taichin 1kg,2,120,240,,240
12/5/2074,SI5597,Tarai taichin 1kg,2,70,140,,140
12/5/2074,SI5598,Amrit soyabean 1 ltr,1,115,115,,115
12/5/2074,SI5598,Kalo Vatmas 500gm,1,70,70,,70
12/5/2074,SI5598,Bansi aata 5 kg,1,200,200,,200
12/5/2074,SI5599,Gillette 7 oclock 5 cart pill,1,255,255,,255
12/5/2074,SI5599,Gillette 7 o clock,1,160,160,,160
12/5/2074,SI5600,Sugar 1 kg,1,84,84,,84
12/5/2074,SI5601,Whisper choice ultra 6 pads,2,67,134,,134
12/5/2074,SI5602,Dry mango powder 100 gm,1,145,145,,145
12/5/2074,SI5602,Kashmiri mirch powder 100g,1,105,105,,105
12/5/2074,SI5602,Meizan S/F 5 ltr,1,1450,1450,,1450
12/5/2074,SI5603,Sugar 1 kg,3,84,252,,252
12/5/2074,SI5603,Tokala packet 500gm,1,175,175,,175
12/5/2074,SI5604,Tokla packet 1 kg,1,340,340,,340
12/5/2074,SI5604,Britania Bourbn cream biscuits 200gm,1,80,80,,80
12/5/2074,SI5604,Sugar 1 kg,4,84,336,,336
12/5/2074,SI5604,BRT Milk Rusk 310g,1,123,123,,123
12/5/2074,S15605,Dabur Red 175gm,1,95,95,,95
12/5/2074,S15606,Tiffany cream toffe 650gm,2,385,770,,770
12/5/2074,S15606,Sweet heart t-12 hert,1,300,300,,300
12/5/2074,,Dairy milk silk bubbly 120gm,1,340,340,,340
12/5/2074,,Colin 500ml,1,118,118,,118
12/5/2074,,Bag 2 kg,1,5,5,,5
12/5/2074,,Moong dal 400g,1,200,200,,200
12/5/2074,,Navrattan 400g,1,158,158,,158
12/5/2074,,Kaju 200gm,1,340,340,,340
12/5/2074,,Kaju cookies,1,65,65,,65
12/5/2074,,Rasi mug mix 10531,1,135,135,,135
12/5/2074,,Naulo bread,1,40,40,,40
12/5/2074,,Blossom 201 storewell,3,120,360,,360
12/5/2074,,Wheel lemon & jasmine 300g,2,20,40,,40
12/5/2074,,Vimbar(95gm),6,8,48,,48
12/5/2074,,Tokla gold 500 gm box,1,190,190,,190
12/5/2074,,Tokala masala pkt 200gm,1,80,80,,80
12/5/2074,,Harpic rose 650ml,1,118,118,,118
12/5/2074,,Birthday cap midium,7,18,126,,126
12/5/2074,,Khursani ko dhulo 100 gm,1,35,35,,35
12/5/2074,,Cutting misree 200gm,1,25,25,,25
12/5/2074,,Snow spary,1,75,75,,75
12/5/2074,,Magic relighting candles,1,25,25,,25
12/5/2074,,Plastic Dhuna,1,30,30,,30
12/5/2074,,Tang orange 225gm,1,145,145,,145
12/5/2074,,Mixed masala 100gr,1,40,40,,40
12/5/2074,,Chicken masala 100gm,2,70,140,,140
12/5/2074,,Mangaldeep 5in 1 agarbatti 25 stick,1,25,25,,25
12/5/2074,,Vimbar(95gm),5,8,40,,40
12/5/2074,,Vim super powder 500gm,1,22,22,,22
12/5/2074,,Kismiss green 100gm,1,60,60,,60
12/5/2074,,Bag 10kg,1,10,10,,10
12/5/2074,,gillette super thin blade,1,25,25,,25
12/5/2074,,Salt 1KG,2,20,40,,40
12/5/2074,,Sugar 1 kg,1,84,84,,84
12/5/2074,,Sada papad 200g,1,90,90,,90
12/5/2074,,Birthday balloons 2,2,80,160,,160
12/5/2074,,Chana Daal A 1/2 kg,1,105,105,,105
12/5/2074,,kacho badam (500gm),1,100,100,,100
12/5/2074,,Seto vatmas(1kg),1,85,85,,85
12/5/2074,,Red bull cash full 250ml,2,75,150,,150
12/5/2074,,Wai wai quick,7,18,126,,126
12/5/2074,,Bhuteko oil 1ltr surya brand,1,230,230,,230
12/5/2074,,HND Jeera pouder 200 gm,1,105,105,,105
12/5/2074,,Victory chillie powder 500gm,1,210,210,,210
12/5/2074,,BMC Meat masala 100gm,1,80,80,,80
12/5/2074,,sano kwrau(1kg),1,150,150,,150
12/5/2074,,Bodi(1kg),1,115,115,,115
12/5/2074,,Seto kerau 500gm,1,38,38,,38
12/5/2074,,Mash ko daal (NonPollish)500gm,1,130,130,,130
12/5/2074,,Maas ko chata 500gm,1,160,160,,160
12/5/2074,,Sunflow oil 1ltr,2,150,300,,300
12/5/2074,,Kalash peanut 400gm,1,120,120,,120
12/5/2074,,Harpic hygenic lavender,1,82,82,,82
12/5/2074,,Vim super powder 500gm,1,22,22,,22
12/5/2074,,Hnd turmeric pouder 200 gm,1,73,73,,73
12/5/2074,,Khairo til 200gm,2,60,120,,120
12/5/2074,,Salt 1KG,1,20,20,,20
12/5/2074,,Methi dana 100 gm,1,20,20,,20
12/5/2074,,Somersby Apple Cider 250ml,2,100,200,,200
12/5/2074,,Bag 2 kg,1,5,5,,5
12/5/2074,,Buff sausage 150g,2,110,220,,220
12/5/2074,,Peanut butter 680g c,1,336,336,,336
12/5/2074,,Mayuri suji 400 g,2,37,74,,74
12/5/2074,,Exo Dish wash 85gm bar,6,10,60,,60
12/5/2074,,Extreme clean,1,90,90,,90
12/5/2074,,Bourn vita refill pack 500gm,1,325,325,,325
12/5/2074,,Dew 2.25 ltr,1,180,180,,180
12/5/2074,,Pawn big,1,30,30,,30
12/5/2074,,Danta kanti tooth paste 100gm,1,63,63,,63
12/5/2074,,Dettol original 75 g 4 pis set,1,130,130,,130
12/5/2074,,Lifebuoy care 85gm,1,22,22,,22
12/5/2074,,Mash ko daal (NonPollish)500gm,1,130,130,,130
12/5/2074,,Taichin Rice 1 kg,1,105,105,,105
12/5/2074,,Everyday milk powder 400gm nestle,1,360,360,,360
12/5/2074,,Shreetara soup,1,55,55,,55
12/5/2074,,Bambino meat masala 40gm,1,40,40,,40
12/5/2074,,Tarai taichin 1kg,1,70,70,,70
12/5/2074,,Somersby Apple Cider 250ml,5,100,500,,500
12/5/2074,,Khairo til 200gm,1,60,60,,60
12/5/2074,,Hariyo kerau 1 kg,1,80,80,,80
12/5/2074,,Kismiss Green 200gm,1,120,120,,120
12/5/2074,,Lwang suku mix 50gm,1,100,100,,100
12/5/2074,,Sugar 1 kg,4,84,336,,336
12/5/2074,,Tokla gold 500 gm box,1,190,190,,190
12/5/2074,,100pcs ear buds,1,10,10,,10
12/5/2074,,Toothpick blue,1,30,30,,30
12/5/2074,,Jabsons soan papadi traditional 250gm,1,138,138,,138
12/5/2074,,Pashupati Papad 250gm,1,75,75,,75
12/5/2074,,Himalya lip balm,1,48,48,,48
12/5/2074,,tokla 200gm jar,1,80,80,,80
12/5/2074,,Nivea sensitive after shave cooling 100ml,1,300,300,,300
12/5/2074,,Bajaj almond 200ml,1,184,184,,184
12/5/2074,,Chhurpi 200g,1,210,210,,210
12/5/2074,,Wallnut dana 200gm,1,135,135,,135
12/5/2074,,buff dry meat welcome 100gm,1,150,150,,150
12/5/2074,,Buff d. m welcome 500gm,1,750,750,,750
12/5/2074,,Soya chuks,2,35,70,,70
12/5/2074,,PassPass Meetha masala 115gm,1,105,105,,105
12/5/2074,,Bambino meat masala 40gm,1,40,40,,40
12/5/2074,,Himalaya Gentle daily care protein shampoo 700ml,1,570,570,,570
12/5/2074,,Bmc chicken 50gm,1,45,45,,45
12/5/2074,,Soan papdi veg 250 mg,1,152,152,,152
12/5/2074,,Brut green 200ml,1,230,230,,230
12/5/2074,,Denver Xtreme balance 150ml,1,300,300,,300
12/5/2074,,Bhujia 400g,1,168,168,,168
12/5/2074,,Nariwol pc,1,60,60,,60
12/5/2074,,Hojmola pudina bottle,1,42,42,,42
12/5/2074,,Fair n handsome 60ml,1,205,205,,205
12/5/2074,,Hojmola pudina bottle,1,42,42,,42
12/5/2074,,Kaju 500gm,1,825,825,,825
12/5/2074,,Chhurpi 200g,1,210,210,,210
12/5/2074,,Kismiss Green 200gm,1,120,120,,120
12/5/2074,,Pustakari ananta shakti 200 gm,1,70,70,,70
12/5/2074,,Colgate 360 clean,1,100,100,,100
12/5/2074,,Sukmel 50g,1,95,95,,95
12/5/2074,,Surya Lights 20,1,180,180,,180
12/5/2074,,Nivea lipcare soft rose,1,176,176,,176
12/5/2074,,Gatsby Aftershave,2,225,450,,450
12/5/2074,,Desi badam 500gm,1,750,750,,750
12/5/2074,,Garam  Mixed masala 100gm,1,120,120,,120
12/5/2074,,Maggi hot n sweet 1kg,1,300,300,,300
12/5/2074,,Crosson,1,80,80,,80
12/5/2074,,Brown bread,1,80,80,,80
12/5/2074,,Puffino Regular grand 160gm,1,50,50,,50
12/5/2074,,Souff 100 gm,1,45,45,,45
12/5/2074,,Surya Lights 20,1,180,180,,180
12/5/2074,,Amul Butter 500g,1,430,430,,430
12/5/2074,,Jovan black musk 88ml,1,730,730,,730
12/5/2074,,Surya light 10,1,90,90,,90
12/5/2074,,Fair n handsome 30gm,1,110,110,,110
12/5/2074,,Clear ADH  oil 150ml,1,85,85,,85
12/5/2074,,DDC paneer 200gm,1,115,115,,115
12/5/2074,,Amul Butter 100g,1,90,90,,90
12/5/2074,,Jeera dana 200 gm,1,90,90,,90
12/5/2074,,Yak cheese 200gm,1,240,240,,240
12/5/2074,,Dabur honey 400gm,1,295,295,,295
12/5/2074,,Lollipop 1000 gm,1,15,15,,15
12/5/2074,,Orange 200gm,1,30,30,,30
12/5/2074,,Peanut butter 340g small,1,170,170,,170
12/5/2074,,Pawn big,1,30,30,,30
12/5/2074,,Vita milk 48gm,2,10,20,,20
12/5/2074,,Oreo vanilla 100gm,1,50,50,,50
12/5/2074,,Dairy milk shots  14.4 g,1,20,20,,20
